month,gross_return,net_return,turnover,weight_SCHG,weight_BIL,strategy
2020-06-01,0.006506222913485349,0.006506222913485349,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2020-07-01,0.06928222312462529,0.06928222312462529,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2020-08-01,0.08879530163411653,0.08879530163411653,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2020-09-01,-0.04920040969687911,-0.04920040969687911,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2020-10-01,-0.060290053036475055,-0.060290053036475055,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2020-11-01,0.07599256755046047,0.07599256755046047,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2020-12-01,0.027211082573540546,0.027211082573540546,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-01-01,0.01647701792250844,0.01647701792250844,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-02-01,0.010253250784132861,0.010253250784132861,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-03-01,0.026841388497691687,0.026841388497691687,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-04-01,0.05193952985712924,0.05193952985712924,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-05-01,-0.010720704041530138,-0.010720704041530138,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-06-01,0.0800788817675151,0.0800788817675151,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-07-01,0.04397788524453938,0.04397788524453938,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-08-01,0.06005901977620254,0.06005901977620254,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-09-01,-0.03612353040988503,-0.03612353040988503,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-10-01,0.07053641345176143,0.07053641345176143,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-11-01,0.02318173781134303,0.02318173781134303,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2021-12-01,0.013250486595233424,0.013250486595233424,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2022-01-01,-0.07576743473126801,-0.07576743473126801,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2022-02-01,-0.008596347991357,-0.013596347991357002,2.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-03-01,0.01119385856582622,0.01119385856582622,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-04-01,0.05098230067063936,0.05098230067063936,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-05-01,-0.028070877498122315,-0.028070877498122315,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-06-01,0.05385286907167419,0.05385286907167419,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-07-01,-0.004695932557078009,-0.004695932557078009,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-08-01,0.04451654788853876,0.04451654788853876,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-09-01,0.06142642756677441,0.06142642756677441,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-10-01,-0.004381281576991247,-0.004381281576991247,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-11-01,-0.06478593983237602,-0.06478593983237602,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2022-12-01,-0.04567821632712288,-0.04567821632712288,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2023-01-01,-0.02004310616010052,-0.02004310616010052,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2023-02-01,0.07422520901961627,0.07422520901961627,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2023-03-01,-0.012648875183068786,-0.012648875183068786,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2023-04-01,0.04734826304169859,0.04234826304169859,2.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-05-01,0.04815432717971024,0.04815432717971024,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-06-01,0.07038512512992345,0.07038512512992345,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-07-01,-0.004302367182173028,-0.004302367182173028,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-08-01,0.02988387645538415,0.02988387645538415,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-09-01,-0.03503922261669401,-0.03503922261669401,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-10-01,-0.014965837623649891,-0.014965837623649891,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-11-01,0.062193131459964635,0.062193131459964635,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2023-12-01,0.0353670757363187,0.0353670757363187,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-01-01,0.06532943768500044,0.06532943768500044,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-02-01,0.07440053448220163,0.07440053448220163,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-03-01,0.03253450903673483,0.03253450903673483,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-04-01,-0.021907353182161082,-0.021907353182161082,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-05-01,0.061396137773091386,0.061396137773091386,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-06-01,0.07759228489435932,0.07759228489435932,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-07-01,-0.012082746848122605,-0.012082746848122605,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-08-01,-0.019610423113978315,-0.019610423113978315,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-09-01,0.008022839701284479,0.008022839701284479,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-10-01,0.04825713530859277,0.04825713530859277,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-11-01,0.08318306818925492,0.08318306818925492,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2024-12-01,0.05739784244926782,0.05739784244926782,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-01-01,0.00291152414261564,0.00291152414261564,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-02-01,-0.035671023732337326,-0.035671023732337326,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-03-01,-0.06878410783420352,-0.06878410783420352,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-04-01,-0.022717110263029472,-0.027717110263029473,2.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2025-05-01,-0.03897035696873419,-0.03897035696873419,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2025-06-01,0.05563043264223211,0.05063043264223211,2.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-07-01,0.05652685862579254,0.05652685862579254,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-08-01,0.004045383353842746,0.004045383353842746,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-09-01,0.05780795338470246,0.05780795338470246,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-10-01,0.06452412912039684,0.06452412912039684,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-11-01,0.008417769380794526,0.008417769380794526,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2025-12-01,-0.020521071292215032,-0.020521071292215032,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2026-01-01,-0.02524923391977618,-0.02524923391977618,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2026-02-01,-0.03698145232368433,-0.03698145232368433,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2026-03-01,0.06156011627699298,0.056560116276992985,2.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2026-04-01,-0.016128395821339292,-0.016128395821339292,0.0,0.0,1.0,SCHG_SMA10_MOM9_BIL
2026-05-01,0.07282798175654337,0.06782798175654337,2.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2026-06-01,-0.00549684198046263,-0.00549684198046263,0.0,1.0,0.0,SCHG_SMA10_MOM9_BIL
2011-02-01,0.03675442919927008,0.03175442919927008,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-03-01,-0.02115544309352435,-0.02115544309352435,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-04-01,0.001249797136660069,0.001249797136660069,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-05-01,-0.005585011011070895,-0.005585011011070895,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-06-01,-0.02115205142363985,-0.02115205142363985,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-07-01,-0.03187909360888208,-0.03187909360888208,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-08-01,-0.041411455280430776,-0.041411455280430776,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2011-09-01,0.09791324306394666,0.09291324306394666,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2011-10-01,-0.0624316350968106,-0.0624316350968106,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2011-11-01,0.03310585443499536,0.03310585443499536,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2011-12-01,0.013065042712789188,0.013065042712789188,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2012-01-01,-0.025917322370053175,-0.025917322370053175,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2012-02-01,0.04771737494112749,0.04271737494112749,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-03-01,0.040320534913592665,0.040320534913592665,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-04-01,-0.011640888896280566,-0.011640888896280566,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-05-01,-0.026569143119654748,-0.026569143119654748,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-06-01,-0.019584602888707003,-0.024584602888707004,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2012-07-01,-0.009880241258406475,-0.014880241258406476,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-08-01,0.03500814989037915,0.03500814989037915,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-09-01,0.00402613069444846,0.00402613069444846,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-10-01,-0.05124447119021436,-0.05124447119021436,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-11-01,0.008396496638010564,0.008396496638010564,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2012-12-01,-0.03622055313162453,-0.03622055313162453,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-01-01,0.09667954466025508,0.09667954466025508,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-02-01,0.0036349874449268516,0.0036349874449268516,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-03-01,0.06343375810775509,0.06343375810775509,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-04-01,0.009135866094126532,0.009135866094126532,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-05-01,0.05260832402188664,0.05260832402188664,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-06-01,-0.0026167557459093604,-0.0026167557459093604,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-07-01,0.02621690731301829,0.02621690731301829,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-08-01,-0.01927809670851055,-0.01927809670851055,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-09-01,0.007914665734451543,0.007914665734451543,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-10-01,0.02961377238787488,0.02961377238787488,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-11-01,0.031149959213610856,0.031149959213610856,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2013-12-01,0.01933431884401715,0.01933431884401715,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-01-01,-0.0011790383923938608,-0.0011790383923938608,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-02-01,0.04132530771774445,0.04132530771774445,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-03-01,-0.008169951980185886,-0.008169951980185886,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-04-01,-0.034374950942085314,-0.034374950942085314,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-05-01,0.022951025627741872,0.022951025627741872,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-06-01,0.01770054612608707,0.01770054612608707,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-07-01,0.0007959068419980397,0.0007959068419980397,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-08-01,0.033071020886690006,0.033071020886690006,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-09-01,0.020899119497991503,0.020899119497991503,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-10-01,0.03023464678018839,0.03023464678018839,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-11-01,0.07514907280481231,0.07514907280481231,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2014-12-01,-0.007715680654358015,-0.007715680654358015,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-01-01,-0.009976320380414627,-0.009976320380414627,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-02-01,0.06735829957150385,0.06735829957150385,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-03-01,-0.00416194556333449,-0.00416194556333449,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-04-01,-0.0348389808119236,-0.0348389808119236,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-05-01,0.052910113383457746,0.052910113383457746,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-06-01,-0.00430183609561563,-0.00430183609561563,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-07-01,0.07781724627301023,0.07781724627301023,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-08-01,-0.054425270579142704,-0.054425270579142704,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-09-01,0.013619606169184895,0.008619606169184894,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2015-10-01,-0.04568063799023481,-0.04568063799023481,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2015-11-01,0.015753853438889243,0.010753853438889242,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2015-12-01,-0.006075368305717643,-0.006075368305717643,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2016-01-01,0.025909011202046583,0.020909011202046583,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-02-01,0.029445186214862584,0.029445186214862584,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-03-01,-0.08129690203049234,-0.08129690203049234,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-04-01,-0.005029188315046618,-0.005029188315046618,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-05-01,0.056834172109237135,0.056834172109237135,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-06-01,-0.038842688826550065,-0.038842688826550065,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-07-01,-0.024569697199367746,-0.024569697199367746,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2016-08-01,-0.0017134816848184409,-0.006713481684818441,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2016-09-01,-0.009025812337543626,-0.009025812337543626,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2016-10-01,0.01427944606750109,0.01427944606750109,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2016-11-01,0.04671172260025225,0.04671172260025225,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2016-12-01,0.04087241837480171,0.04087241837480171,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-01-01,0.00429443370947058,0.00429443370947058,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-02-01,0.010440099871258157,0.010440099871258157,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-03-01,-0.008450469174141606,-0.008450469174141606,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-04-01,0.03431333633493816,0.03431333633493816,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-05-01,0.017815853417370242,0.017815853417370242,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-06-01,0.021448794627169532,0.021448794627169532,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-07-01,0.00695175677058435,0.00695175677058435,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-08-01,0.00967772359800323,0.00967772359800323,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-09-01,0.03142104654554845,0.03142104654554845,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-10-01,0.01005093787929412,0.01005093787929412,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-11-01,-0.008694655579292054,-0.008694655579292054,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2017-12-01,0.0001159087351194632,0.0001159087351194632,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-01-01,0.07461570102961468,0.07461570102961468,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-02-01,-0.021903948797424855,-0.021903948797424855,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-03-01,-0.039983768019797084,-0.039983768019797084,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-04-01,0.01144130852682812,0.01144130852682812,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-05-01,0.0467355658388906,0.0467355658388906,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-06-01,0.05552486011806579,0.05552486011806579,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-07-01,0.022715473230778827,0.022715473230778827,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-08-01,0.04938586261169253,0.04938586261169253,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-09-01,0.0030672850385700112,0.0030672850385700112,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-10-01,-0.06384330430312424,-0.06384330430312424,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2018-11-01,-0.016351577222483926,-0.021351577222483927,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2018-12-01,0.0011818796143874266,0.0011818796143874266,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2019-01-01,-0.004801378003845169,-0.004801378003845169,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2019-02-01,0.0073587950226923216,0.0073587950226923216,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2019-03-01,0.04356122802440532,0.03856122802440532,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-04-01,0.06800188134426821,0.06800188134426821,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-05-01,-0.0376966351261232,-0.0376966351261232,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-06-01,0.0408995301112729,0.0408995301112729,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-07-01,0.04103502075226584,0.04103502075226584,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-08-01,0.012685296218491349,0.012685296218491349,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-09-01,-0.00139552904850615,-0.00139552904850615,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-10-01,-0.0009043992782290511,-0.0009043992782290511,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-11-01,0.05728968733472839,0.05728968733472839,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2019-12-01,0.009466098972907844,0.009466098972907844,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-01-01,0.055227893671514705,0.055227893671514705,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-02-01,-0.04661534218405916,-0.04661534218405916,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-03-01,-0.09697615960487382,-0.09697615960487382,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-04-01,-0.009935173026973554,-0.014935173026973555,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2020-05-01,0.09487321695938,0.08987321695938,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-06-01,0.006506222913485349,0.006506222913485349,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-07-01,0.06928222312462529,0.06928222312462529,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-08-01,0.08879530163411653,0.08879530163411653,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-09-01,-0.04920040969687911,-0.04920040969687911,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-10-01,-0.060290053036475055,-0.060290053036475055,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-11-01,0.07599256755046047,0.07599256755046047,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2020-12-01,0.027211082573540546,0.027211082573540546,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-01-01,0.01647701792250844,0.01647701792250844,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-02-01,0.010253250784132861,0.010253250784132861,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-03-01,0.026841388497691687,0.026841388497691687,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-04-01,0.05193952985712924,0.05193952985712924,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-05-01,-0.010720704041530138,-0.010720704041530138,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-06-01,0.0800788817675151,0.0800788817675151,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-07-01,0.04397788524453938,0.04397788524453938,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-08-01,0.06005901977620254,0.06005901977620254,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-09-01,-0.03612353040988503,-0.03612353040988503,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-10-01,0.07053641345176143,0.07053641345176143,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-11-01,0.02318173781134303,0.02318173781134303,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2021-12-01,0.013250486595233424,0.013250486595233424,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2022-01-01,-0.07576743473126801,-0.07576743473126801,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2022-02-01,-0.008596347991357,-0.013596347991357002,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-03-01,0.01119385856582622,0.01119385856582622,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-04-01,0.05098230067063936,0.05098230067063936,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-05-01,-0.028070877498122315,-0.028070877498122315,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-06-01,0.05385286907167419,0.05385286907167419,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-07-01,-0.004695932557078009,-0.004695932557078009,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-08-01,0.04451654788853876,0.04451654788853876,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-09-01,0.06142642756677441,0.06142642756677441,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-10-01,-0.004381281576991247,-0.004381281576991247,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-11-01,-0.06478593983237602,-0.06478593983237602,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2022-12-01,-0.04567821632712288,-0.04567821632712288,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2023-01-01,-0.02004310616010052,-0.02004310616010052,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2023-02-01,0.07422520901961627,0.07422520901961627,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2023-03-01,-0.012648875183068786,-0.012648875183068786,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2023-04-01,0.03683187861328241,0.03683187861328241,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2023-05-01,0.04815432717971024,0.043154327179710246,2.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-06-01,0.07038512512992345,0.07038512512992345,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-07-01,-0.004302367182173028,-0.004302367182173028,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-08-01,0.02988387645538415,0.02988387645538415,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-09-01,-0.03503922261669401,-0.03503922261669401,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-10-01,-0.014965837623649891,-0.014965837623649891,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-11-01,0.062193131459964635,0.062193131459964635,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2023-12-01,0.0353670757363187,0.0353670757363187,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-01-01,0.06532943768500044,0.06532943768500044,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-02-01,0.07440053448220163,0.07440053448220163,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-03-01,0.03253450903673483,0.03253450903673483,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-04-01,-0.021907353182161082,-0.021907353182161082,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-05-01,0.061396137773091386,0.061396137773091386,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-06-01,0.07759228489435932,0.07759228489435932,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-07-01,-0.012082746848122605,-0.012082746848122605,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-08-01,-0.019610423113978315,-0.019610423113978315,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-09-01,0.008022839701284479,0.008022839701284479,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-10-01,0.04825713530859277,0.04825713530859277,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-11-01,0.08318306818925492,0.08318306818925492,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2024-12-01,0.05739784244926782,0.05739784244926782,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2025-01-01,0.00291152414261564,0.00291152414261564,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2025-02-01,-0.035671023732337326,-0.035671023732337326,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2025-03-01,-0.06878410783420352,-0.06878410783420352,0.0,1.0,0.0,SCHG_SMA10_MOM12_BIL
2025-04-01,-0.022717110263029472,-0.027717110263029473,2.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
2025-05-01,-0.03897035696873419,-0.03897035696873419,0.0,0.0,1.0,SCHG_SMA10_MOM12_BIL
